episode,average_score
12251,-570.100797864707
12261,-569.2573149054758
12271,-589.708475959219
12281,-606.4063646626415
12291,-632.6205579538228
12301,-618.4190547274421
12311,-639.568389438196
12321,-641.1926472782129
12331,-656.3000401792531
12341,-670.3906642692737
12351,-786.4311362645864
12361,-814.197575489516
12371,-883.1679326401264
12381,-976.2031607475573
12391,-967.2291223066057
12401,-973.9197515014027
12411,-941.0495767202566
12421,-984.7557746439384
12431,-1018.8092958240491
12441,-989.0589488662766
12451,-916.3495014931303
12461,-972.6231780517477
12471,-923.6504437935828
12481,-822.7047275131114
12491,-887.9640234212595
12501,-1002.8513121112208
12511,-1071.8277237769082
12521,-1127.0544330018936
12531,-1119.7892607816823
12541,-1180.571969051291
12551,-1174.3747314101681
12561,-1119.6152659603717
12571,-1128.5519605350817
12581,-1225.5901293717952
12591,-1223.2610715162928
12601,-1227.0351042705843
12611,-1213.3009168366275
12621,-1252.8950441741354
12631,-1352.6259933987003
12641,-1402.5558897392789
12651,-1470.0269642860815
12661,-1609.0281167648895
12671,-1664.0711567921392
12681,-1747.722150439991
12691,-1827.8189436903247
12701,-1893.9500868110772
12711,-2034.4992764702235
12721,-1979.4902501813278
12731,-2014.2672809028777
12741,-2061.582185146519
12751,-2099.9627880392018
12761,-1991.5622652248837
12771,-1916.2169470069919
12781,-1749.2214038625482
12791,-1688.8679011409693
12801,-1662.3845669287307
12811,-1626.3648279454562
12821,-1813.5306562644969
12831,-1774.6306973918845
12841,-1752.7133207566785
12851,-1717.7354485387232
12861,-1788.0213808640383
12871,-1916.5512676659484
12881,-1995.95431432752
12891,-1948.3263446158794
12901,-1875.1485145780564
12911,-1845.5947178535487
12921,-1594.3298461622546
12931,-1578.0133886162841
12941,-1601.4015394703624
12951,-1632.109308995917
12961,-1664.94681416179
12971,-1625.5798227977027
12981,-1653.8327882443077
12991,-1731.9878520445411
13001,-1775.948778036512
13011,-1758.401748669966
13021,-1950.259221676789
13031,-1988.5381501993973
13041,-1903.5388396993853
13051,-1833.35431543128
13061,-1706.3125306375548
13071,-1688.7582167743715
13081,-1600.6182092898798
13091,-1535.513144041685
13101,-1599.9543756937608
13111,-1573.5736157159959
13121,-1435.7743512436966
13131,-1333.1801123122475
13141,-1334.955041845243
13151,-1296.913427841431
13161,-1284.659986498731
13171,-1231.414965741219
13181,-1175.597944071575
13191,-1120.9831705786185
13201,-969.6711217161709
13211,-922.2579792724845
13221,-848.816993465086
13231,-813.5159720609294
13241,-770.33678603301
13251,-731.3048260579001
13261,-729.6020732866647
13271,-665.082668336536
13281,-652.1612047031704
13291,-620.4983302243128
13301,-560.0722366524523
13311,-500.87160842536207
13321,-472.51341017238786
13331,-445.89879786360723
13341,-417.2986226262937
13351,-398.36835670836496
13361,-350.57888372136864
13371,-326.2463565065538
13381,-317.22387867994905
13391,-319.6963680608266
13401,-344.135345105535
13411,-350.77517689242416
13421,-333.097537601245
13431,-306.44707982813276
13441,-271.2121096918703
13451,-260.7628422511235
13461,-253.4804721481221
13471,-259.4629158513234
13481,-268.4090201036481
13491,-257.12647349191883
13501,-225.99748715444701
13511,-211.62652023586935
13521,-213.41857031826592
13531,-237.65698518005905
13541,-251.7756158126991
13551,-260.963174773695
13561,-271.5472082391549
13571,-273.61026309961443
13581,-268.8603203453897
13591,-273.67711574569
13601,-270.92794249485576
13611,-280.59827812447935
13621,-280.926852385997
13631,-244.10776851138726
13641,-226.78233541406152
13651,-224.66709301751263
13661,-211.22261451193484
13671,-204.23570194560384
13681,-197.93957590874987
13691,-197.9962790932492
13701,-200.56122021819994
13711,-185.7381825026485
13721,-195.50831430148043
13731,-213.8831228982365
13741,-237.62041129453726
13751,-242.26776272208136
13761,-252.17824963152532
13771,-256.48663679021035
13781,-261.3305542750701
13791,-265.5895418545938
13801,-266.77398641309037
13811,-273.8692172492578
13821,-267.99761640258225
13831,-253.46881107221415
13841,-239.4433459980401
13851,-223.5518907096586
13861,-208.81344032965617
13871,-199.00026479578435
13881,-190.5445770741037
13891,-186.5186643583539
13901,-177.02164522744548
13911,-178.8821626967665
13921,-171.36793957626926
13931,-167.53496346143822
13941,-155.33579571211553
13951,-152.31496040726586
13961,-149.1884641130856
13971,-139.8322972578425
13981,-134.9312371331526
13991,-125.02941135211074
13999,-124.46465245681398
