episode,score
370,-167.93302631156985
371,-164.13474458205317
372,-157.67452856908145
373,-192.9007722696526
374,-208.38138157965608
375,-208.6100131873997
376,-244.2569976722848
377,-197.16618809241078
378,-222.08387822303314
379,-222.33677164136245
380,-204.32231529495257
381,-195.0394357373555
382,-201.7298935870858
383,-183.31340821627396
384,-205.9832050425652
385,-210.42399990783488
386,-162.55749758513116
387,-196.57981432830286
388,-172.51335284249035
389,-153.5158874584033
390,-195.1741163183481
391,-183.6274881247371
392,-216.8704400961498
393,-196.07117667707607
394,-167.21302948966334
395,-124.90972804218768
396,-119.2360409426496
397,-148.2256154800607
398,-174.1936648801725
399,-138.39735878425728
400,-136.68704235742146
401,-142.07022172205015
402,-148.08989874263526
403,-127.34405131534466
404,-127.35045040486357
405,-137.5878823162971
406,-169.48744914894792
407,-171.02963121518863
408,-185.06348160669734
409,-163.76756605099607
410,-180.17485155076167
411,-181.06654962220847
412,-214.81379490304792
413,-129.78421436194128
414,-184.4245109610663
415,-179.49666198728582
416,-170.04911989724118
417,-165.66479871619333
418,-187.55635054243857
419,-166.00879285106836
420,-183.4384763778659
421,-151.03564623726902
422,-126.44293726214912
423,-110.53811424847193
424,-139.3139846115646
425,-135.55618975472453
426,-125.76903043015902
427,-163.58413354167286
428,-146.90138670865048
429,-189.75696500198333
430,-157.16447235321257
431,-150.8356883048912
432,-174.68270276345297
433,-136.57564398164067
434,-132.44340885654947
435,-170.09450747279138
436,-117.85069573691099
437,-126.27022541662556
438,-122.56765113440561
439,-122.84694265236062
440,-135.1577944166761
441,-103.6361810575545
442,-152.9968807910502
443,-132.35792500307912
444,-188.70041958843035
445,-144.85333705326246
446,-151.0906645368491
447,-162.47785176625698
448,-144.93798995108511
449,-142.55632875267963
450,-132.37267881660486
451,-134.64982696720216
452,-151.85632829412506
453,-166.04989144560398
454,-132.94630309190146
455,-98.89304068914178
456,-135.21922277305407
457,-178.26121091434933
458,-124.6511041488011
459,-139.37734961127467
460,-155.44292847911697
461,-136.5518577026421
462,-139.7205226108781
463,-148.4013192231273
464,-175.9341043296225
465,-151.98221237143628
466,-179.20261690260523
467,-178.52675940247553
468,-146.5417195362718
469,-135.28265826659174
470,-125.75182943076616
471,-137.112835748022
472,-137.34545631354337
473,-108.27091264564748
474,-97.81042606676709
475,-121.82396777044127
476,-129.36453943295152
477,-89.75144063689712
478,-63.03934707953127
479,-148.79680028038916
480,-130.23511501055526
481,-89.93958366302768
482,-153.87497098868783
483,-122.98613395844501
484,-139.5355894742641
485,-148.19727591118982
486,-154.6947984857724
487,-146.23060941854573
488,-153.29854585995298
489,-123.14408843590354
490,-128.60995935443202
491,-144.3441993967054
492,-117.97833135665763
493,-150.6257094353126
494,-177.6452279318305
495,-191.3369493519113
496,-145.1758198833509
497,-171.52597079836158
498,-146.6101599453033
499,-133.17353299989023
500,-131.5040570095285
501,-102.82194184411749
502,-101.11151184070516
503,-110.76309302862329
504,-106.67320804666385
505,-152.41831296554062
506,-173.17394809118395
507,-78.52279037667473
508,-101.46984953700083
509,-150.28565720847635
510,-142.87949176966723
511,-131.39418330578616
512,-169.99153078129163
513,-79.18797821252498
514,-120.70241671886045
515,-107.57537979961143
516,-137.59397960557786
517,-109.09185690612566
518,-100.72786297401488
519,-169.45452947539343
520,-152.71659991598986
521,-144.88496791554095
522,-92.14431757954691
523,-87.02620458519942
524,-120.13385276524275
525,-111.39653973480938
526,-153.61054065813158
527,-114.39686007828446
528,-143.3486104147576
529,-124.16653842896139
530,-123.6384468420618
531,-102.76007443231552
532,-156.32867725385555
533,-129.33073937274452
534,-95.01901343387121
535,-94.896410137159
536,-169.80600535980352
537,-134.75634597320993
538,-104.09152577981155
539,-136.48898366727965
540,-137.5680920865852
541,-76.78406730058853
542,-189.4213449546833
543,-164.16809312806555
544,-85.38524182805192
545,-119.76217914488592
546,-150.95630314289812
547,-164.91664050108542
548,-502.27935327645037
549,-242.54410454018893
550,-178.76607625952028
551,-209.3215011520447
552,-163.72904228602414
553,-286.21138091784815
554,-246.1266788724203
555,-167.96167725045316
556,-198.9372549415892
557,-144.0508098140716
558,-120.82844883732871
559,-171.7974588269072
560,-143.34252328729588
561,-123.03419897338102
562,-138.12381173494865
563,-159.6692946681667
564,-498.85136520480967
565,-175.80581939508926
566,-141.48192823814637
567,-182.76655398139653
568,-176.40340261894724
569,-191.50608881251827
570,-127.62559916219497
571,-134.02198685024783
572,-144.65917534447416
573,-118.83767176867495
574,-167.70784408594264
575,-122.89148256079724
576,-118.38491737142623
577,-157.77461027990387
578,-149.7976587475652
579,-106.77025062584526
580,-105.78466428456507
581,-117.3182792097299
582,-148.2664260203471
583,-129.4881636978558
584,-273.6355328514819
585,-167.87800457541059
586,-144.77944414071646
587,-129.1948856261376
588,-137.31327532028777
589,-106.01080029707757
590,-166.4136659736031
591,-181.35451309207687
592,-141.50384997415668
593,-256.7590692725613
594,-151.09872139664145
595,-137.5087650319451
596,-117.19900438215991
597,-132.57085369913315
598,-114.07700096168524
599,-114.27607421914104
600,-163.0674412199463
601,-105.69701811454962
602,-134.51498398603164
603,-187.54664758953334
604,-167.87752489210735
605,-162.6464317055381
606,-581.2539054144236
607,-174.22927136341613
608,-150.63053977500977
609,-280.8258390354385
610,-151.40253121554855
611,-109.69035419421418
612,-150.9883572472097
613,-126.51692164800971
614,-141.13482038350583
615,-164.34665667262334
616,-230.2786166999082
617,-200.3874621929956
618,-164.5393534972517
619,-156.63554082028404
620,-132.9442125753912
621,-158.9696242206001
622,-206.11013273840007
623,-189.08618530854196
624,-194.61510545614473
625,-214.0712140269281
626,-128.49562661102442
627,14.782780092410874
628,-229.9206338831283
629,-120.4053969031785
630,-128.38423446785166
631,-128.78734995494645
632,-169.53927056295555
633,-79.93361533900605
